IMAGE_FILE,DESCRIPTION,AUTHOR
17056-paris06.jpg,"Catalogue numbers: F 227, JH 1170.During his sojourn in The Hague [PAINTER] had tried to represent a modern city as it changed and expanded. His attention was focused on the uneven edges where town and country met, often awkwardly: straggling housing developments, iron-rolling mills in meadows beside windmills, new streets, as yet unbuilt, marked out by lamp-posts. In Paris [PAINTER] explored similar aspects of that phenomenon, and in doing so he shared the concerns of the first generation of Impressionists. ","GOGH, Vincent van"
33594-136portr.jpg,"Catalogue number: Bredius 321.The portrait of the young painter Gerard de Lairesse is a characteristic late work by [PAINTER]. Apart from his self-portrait in the Uffizi, this is the only known formal portrait of De Lairesse. The artist's features reportedly shocked colleagues when they first encountered him in Amsterdam, according to Houbraken, who mentions his misshapen nose and relates that he was born with his deformities. It is assumed that he suffered from congenital syphilis which could have caused h",REMBRANDT Harmenszoon van Rijn
10166-59religi.jpg,"This refined small panel was executed likely for an elite individual of the Saxon court, in which [PAINTER] served from 1504 until his death in 1553. The theme must have found favour in the Saxon court as in 1535 [PAINTER] returned to it in a panel with various compositional modifications. The source of inspiration for the subject can be found in numerous Italian Renaissance paintings.The panel is signed lower left with artist's device of a winged serpent with elevated wings and dated 1534","CRANACH, Lucas the Elder"
16340-vice_5.jpg,"This woman, the personification of Wrath {Ira), tears her robe, full of rage. Her face also appears quite distorted by the violent inner emotions",GIOTTO di Bondone
17099-1arles11.jpg,"Catalogue numbers: F 426, JH 1468","GOGH, Vincent van"
42981-1allego1.jpg,"Marked top left with the inscription (HO)NOR ET VIRTVS/ (P)OSTMORTE(M) FLORET, this picture is also described as Hercules between Virtue and Vice, alluding to the story told in Hesiod when Hercules meets two beautiful women at a fork in the road. The youthful hero of the allegory is an elegantly clad Venetian in white silk garments, who was taken at the end of the 17th century, when the picture was in the collection of Queen Christina of Sweden in Rome, to be a self-portrait of the artist. Unhesitatingly he","VERONESE, Paolo"
33024-03satan.jpg,"The painting was a gift from the pope to the French king, Francis I. It was generally accepted that the painting is the work of Giulio Romano with the contribution of [PAINTER]. It is now debated whether the work may not in fact be by [PAINTER] after all, the stylistic anomalies being attributable to poor restoration techniques",RAFFAELLO Sanzio
32909-1borgo.jpg,"The Fire in the Borgo is the most complex of the four episodes in the Stanza dell'Incendio di Borgo. It is full of references to classical antiquity, to medieval architecture at the time of the affirmation of the Church, and to themes used by contemporary artists. It celebrates the intercession of Leo IV, by whose grace a fire which spread through the Borgo, a popular section of Rome near the Basilica of St Peter, was extinguished. The event depicted happened in AD 847 and is documented in the ""Liber Pontif",RAFFAELLO Sanzio
39684-09grima.jpg,"The Sala delle Quattro Porte (Room of the Four Doors) served as the ante-chamber to the Sala del Senato (Senate Hall) and the Sala della Signoria (Hall of the Signory). The room was designed by Antonio da Ponte. The ceiling, designed by Palladio, is embellished with stuccoes and frescoes, while the walls are adorned with celebratory works that include the votive painting of Doge Antonio Grimani begun by [PAINTER] and finished by his nephew Marco Vecellio",TIZIANO Vecellio
17231-4earlie2.jpg,"Catalogue numbers: F 484, JH 1771.In August and September 1888, [PAINTER] executed four paintings depicting sunflowers in a vase. He intended to decorate a room in the house, the so-called Yellow House, that he rent in Arles. He also painted a portrait of his bedroom in the Yellow House as part of the projected decoration of the house with works which would show Gauguin what he had been doing.Powerful effects of immediacy and invitation were achieved in the painting by the deviation from rigorous geometric p","GOGH, Vincent van"
33484-02histor.jpg,"Catalogue number: Bredius 468.The subject of the painting is debated. Some of the critics thinks it represents Artemisia taking the ashes of Mausolos, while others assume it shows Sophonisba taking the cup of poison. In any cases, it is a representation of matrimonial love therefore it is assumed that the painting depicts Saskia, the wife of the artist.Artemisia was the wife of Mausolus, the satrap of Caria in Asia Minor. She succeeded her husband on his death in 353 B.C., and erected a great monument to hi",REMBRANDT Harmenszoon van Rijn
16054-franc24.jpg,"This is the twenty-fourth of the twenty-eight scenes (twenty-five of which were painted by [PAINTER]) of the Legend of Saint Francis.[PAINTER]'s authorship of some parts of the last scenes is often questioned, and in the case of those in the last bay (after No. 25, usually attributed to the St Cecilia Master) denied completely",GIOTTO di Bondone
39584-1assunt0.jpg,"[PAINTER] worked on this huge altarpiece for more than two years from 1516 to 1518. It has to be seen as a milestone in [PAINTER]'s career establishing him as a more universal artist who drew inspiration from outside the confines of Venice. Indeed the powerful figures of the Apostles reflect the influence of Michelangelo, whereas the painting demonstrates clear iconographical similarities with the works of Raphael. Above all, what emerges most strongly in the assumption is [PAINTER]'s desire to break definitely with",TIZIANO Vecellio
16061-04peter.jpg,This roundel is located on the inside wall of the façade above the Pentecost,GIOTTO di Bondone
17213-copies05.jpg,"Catalogue numbers: F 688, JH 1783","GOGH, Vincent van"
35453-81religi.jpg,The painting was commissioned for the high altar of the St Thomas Church of the Augustinian Order where it remained until 1896,"RUBENS, Peter Paul"
17305-selfpo32.jpg,"Catalogue numbers: F 626, JH 1770.Restricted to motifs selected from within the asylum, [PAINTER] began a series of portraits. He did six of them at Saint-Rémy, and they stand out as isolated yet imposing achievements of the art of portrait painting. Three of the six (F 626, 528, 627) are self-portrait. The other portraits are the Portrait of Trabuc (F 629), Portrait of a Patient (F 703), the Portrait of a Young Peasant (F 531).In the present self-portrait, [PAINTER]'s bony head still bears evident signs of t","GOGH, Vincent van"
32959-03sisti.jpg,"The canvas with the Virgin, Child and Saints Sixtus and Barbara, usually called the Sistine Madonna, is characterized by an imaginary space created by the figures themselves. The figures stand on a bed of clouds, framed by heavy curtains which open to either side. The Virgin actually appears to descend from a heavenly space, through the picture plane, out into the real space in which the painting is hung. The gesture of St Sixtus and the glance of St Barbara seem to be directed toward the faithful, whom we ",RAFFAELLO Sanzio
42995-1darius.jpg,"The protagonists in this ancient story, painted for a palace of the Pisani family, wear a mixture of contemporary dress and fancy costume: the ermine collar and cape of the wives of Venetian doges, modern jousting armour and operatic Roman battle dress - anachronisms which have become identified with Veronese's Venice. The episode principally illustrates the magnanimity of Alexander the Great. Having defeated the Persian King Darius at Issus, Alexander spared his foe's mother, wife and children, sending wor","VERONESE, Paolo"
