IMAGE_FILE,DESCRIPTION,AUTHOR,comment_length
33569-098portr.jpg,"Catalogue number: Bredius 122.Titus was the son of Saskia van Uylenburgh and [PAINTER]. Of the three children born previously to them, one died at two months, the others at two weeks. Titus lived but the mother died when he was nine months old.Although Titus was trained as an artist, presumably by [PAINTER], this is not the way his father depicted him. Rather, he shows him engaged in writing, reading and speaking. In the present painting, in which Titus is engrossed in a book he grasps in his two hands, his",REMBRANDT Harmenszoon van Rijn,714
39719-2venus_a.jpg,"Between 1553 and 1554 [PAINTER] executed for the Habsburgs two classical mythological works of clearly erotic intent which he himself described as ""poesie"" (mythological fables). These are the Dana&#235; with a Nurse and the Venus and Adonis, both now in the Prado, Madrid. The Venus and Adonis became the prototype for a whole series of replicas of this subject.Venus, the goddess of love, falls in love with Adonis, a beautiful youth. Her love is not, however, enough to stop him pursuing his favourite pastime, h",TIZIANO Vecellio,1562
17211-copies03.jpg,"Catalogue numbers: F 630, JH 1775.This painting was executed after a painting by Delacroix.In September 1889, [PAINTER] did two copies of Delacroix's famous painting. Nothing could convey more clearly his need to record his own crisis in the features of another than these two copies. The face of the crucified Christ in the lap of a grieving Mary quite unambiguously has [PAINTER]'s own features. The painter was to attempt this daring stroke once more, in his interpretation of Rembrandt's The Raising of Lazarus","GOGH, Vincent van",625
42843-10garden.jpg,"The Christ in the Garden of Gethsemane was originally in the Santa Maria Maggiore in Venice. In this painting Veronese repeats the scheme of composition inaugurated in the baptism for San Nicol&#242;, once again placing the figures of Christ and the great winged angel supporting him, caught in an unexpected gleam of light, on the left, while the figures of the sleeping apostles, much smaller in size, are arranged in a deeply shadowed landscape on the right","VERONESE, Paolo",460
10125-16jerome.jpg,"Albrecht of Brandenburg (1490-1545) was Elector and Archbishop of Mainz from 1514 to 1545, and Archbishop of Magdeburg from 1513 to 1545. He appears in the role of St Jerome in four paintings by [PAINTER]. Two of them show the Church Father, alias Albrecht, in his study, and two in a landscape, though the latter two show him not as a penitent, but as an author, like the two indoor scenes.In the Middle Ages the Church Father Jerome, whose Latin translation of the Bible from early Hebrew and Greek texts is stil","CRANACH, Lucas the Elder",1234
42968-1maggior1.jpg,"This painting was commissioned by the Venetian government for the ceiling of the Sala del Maggior Consiglio of the Palazzo Ducale. It is one of the thirty five panels on the ceiling.Rising above the bank of clouds, the royally garbed personification of Venice sits enthroned between the twin towers of the city's Arsenal, about to be crowned with laurel by flying victories. Arrayed at her feet and offering her wise counsel are personifications of peace, abundance, fame, happiness, honour, security, and freedo","VERONESE, Paolo",1093
38948-00cleric.jpg,"The gallery in the Palazzo Clerici in Milan is one of the most harmonious of eighteenth-century ceiling paintings with its gilt boiseries in the French style, mirrors, sconces, and tapestries. It contains Apollo on the Sun-Chariot and the Four Corners of the World. With great ingenuity [PAINTER] overcame the extremely unfavourable proportions for a fresco painting (21,5 x 5,5 m) by placing the few groups of Olympian gods far apart on dramatic banks of clouds, saving the centre of the ceiling for Apollo and hi","TIEPOLO, Giovanni Battista",690
39824-2rovere2.jpg,"In creating a pair of paintings of Francesco Maria della Rovere and Eleonora Gonzaga, duke and duchess of Urbino, [PAINTER] predictably reprised many of the themes seen in Piero della Francesca's double portrait of their predecessors, Federico da Montefeltre and Battista Sforza. Once again, the male portrait is more rugged and individualized, emphasizing military exploits and adventures. Francesco Maria poses alert in his stunningly rendered, glinting armor, his right arm and baton dramatically thrust out into",TIZIANO Vecellio,980
33458-21oldtes.jpg,"Catalogue number: Bredius 525.Although he was an infinitely skilful and perceptive portraitist, [PAINTER] always thought of himself in the first place as a history painter, that is, a painter of scenes from the Bible, classical history and mythology. This painting of 1656 is one of [PAINTER]'s greatest achievements as a history painter.The subject is taken from the book of Genesis, chapter 48. The dying patriarch Jacob is shown blessing his grandsons Ephraim and Manasseh. Their father Joseph and his wife As",REMBRANDT Harmenszoon van Rijn,2001
17231-4earlie2.jpg,"Catalogue numbers: F 484, JH 1771.In August and September 1888, [PAINTER] executed four paintings depicting sunflowers in a vase. He intended to decorate a room in the house, the so-called Yellow House, that he rent in Arles. He also painted a portrait of his bedroom in the Yellow House as part of the projected decoration of the house with works which would show Gauguin what he had been doing.Powerful effects of immediacy and invitation were achieved in the painting by the deviation from rigorous geometric p","GOGH, Vincent van",1216
10217-3apollo1.jpg,"[PAINTER], like his contemporary Albrecht Dürer, was a dominant figure in German Renaissance painting. The influence of both artists was pervasive, although [PAINTER] had the advantage of outliving Dürer by as much as thirty years. At the start of his career he was active in Munich and Vienna, but in 1505 he became court painter to Duke Friedrich the Wise of Saxony. [PAINTER] held this position under two successive Electors until 1547, and again from 1550 until his death. The court was based at Wittemberg until t","CRANACH, Lucas the Elder",2766
16374-chris02.jpg,The picture shows the fresco before the restoration completed in 2002,GIOTTO di Bondone,69
35549-10triump.jpg,"This canvas belongs to the unfinished cycle dedicated to Henry IV and shows the king, converted and victorious, entering Paris on 22 March 1594 at the end of a long period of internal struggles. Renouncing any reference to time or place, Rubens illustrates the episode in a complex allegorical context, creating an analogy with the triumph of a Roman emperor. In particular, the group of the crowned king and the architecture of the triumphal arch (derived from the Roman prototype of the arch of Titus), surmoun","RUBENS, Peter Paul",621
41372-06arena2.jpg,"Certainly subsequent to Giotto's work in the Arena Chapel is the decoration of the presbytery walls by the hand of an anonymous painter who was inspired in any case by the Florentine master. This intervention is dated after 1323, the year of the canonization of St Thomas Aquinas, who is depicted with a halo on the arch separating the presbytery from the apse.The episodes represents the life of the Virgin from the death of Christ until her assumption in heaven.The picture shows the scenes on the right wall o","UNKNOWN MASTER, Italian",528
42927-5wall2.jpg,"The end wall of the Stanze del Cane (Room of the Dog) is decorated with an illusionistic landscape. Above, in the lunette, the Holy Family with St Catherine and the Infant St John is depicted. The room received its name owing to the presence of a small dog curled up on one side of the room","VERONESE, Paolo",290
16012-04bay2.jpg,The picture shows the south wall of the third bay of the nave with scenes Nos. 20-22 of the Legend of St Francis and Scenes from the New Testament in the clerestory,GIOTTO di Bondone,164
35389-03erect.jpg,"[PAINTER] painted the triptych for the high altar of Antwerp's church of St Walpurgis, which was demolished in 1817. That explains the inclusion of Amand, Walpurgis and Eligius on the back side of the wings.The triptych marked [PAINTER]' sensational introduction of the Baroque style into Northern art. The diagonal composition is full of dynamism and animated colour. The artist had just returned from Italy, with the memory of Michelangelo, Caravaggio and Venetian painting still fresh in his mind. The Raising of th","RUBENS, Peter Paul",1643
